identifier,foo,decoded_tags
37973036,911.7112167,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""knuckle""}'"
37973059,911.718537,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37973116,911.6919668,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37973291,911.7937869,"b'{""crossing"": ""unmarked"", ""crossing:markings"": ""no"", ""highway"": ""crossing""}'"
37973360,911.757336,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37973363,911.756919,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37973525,876.7835109,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37973841,911.6411115,"b'{""highway"": ""turning_circle"", ""source"": ""Bing"", ""turning_circle"": ""circle""}'"
37973943,911.742149,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37973952,911.742194,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37973957,911.74222,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37973986,911.7423559,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37974012,911.7426067,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37974020,911.742497,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37974035,911.7426123,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37974039,911.7426896,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37974306,877.0972637,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37974325,877.1154022000001,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37974686,911.837851,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37974758,911.7696016,"b'{""button_operated"": ""yes"", ""crossing"": ""traffic_signals"", ""crossing:island"": ""no"", ""crossing:markings"": ""lines"", ""highway"": ""crossing"", ""kerb"": ""flush"", ""supervised"": ""no"", ""tactile_paving"": ""yes"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both"", ""traffic_signals:sound"": ""yes""}'"
37974769,911.7694903,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37974773,911.7696856,"b'{""button_operated"": ""yes"", ""crossing"": ""traffic_signals"", ""crossing:island"": ""no"", ""crossing:markings"": ""lines"", ""highway"": ""crossing"", ""kerb"": ""flush"", ""tactile_paving"": ""yes"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37974775,911.7697292,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37974818,911.7615031,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37974872,911.7540711,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37974892,877.036512,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
37975042,911.7032944,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37975064,911.6988368,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37975271,911.7406129,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""rolled"", ""tactile_paving"": ""no""}'"
37975423,911.7062462,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37975504,911.776028,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37975676,911.8139271,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37976025,911.731023,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37976029,911.731084,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37976122,911.9817053,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37976144,911.7194351,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37976554,911.8512816,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37976563,911.8534033,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37976575,911.849244,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37976662,911.592208,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
37976696,911.7684493,"b'{""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""zebra"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37976712,911.777061,"b'{""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""zebra"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37976720,911.7783424,"b'{""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""zebra"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""no""}'"
37976725,911.7808685,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37976738,911.7550352,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37976742,911.7548233,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""flush"", ""tactile_paving"": ""yes""}'"
37976883,911.723333,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37977014,913.2182226,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
37977105,911.75636,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37977157,877.1081619,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37977179,911.8225265,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37977257,911.84675,"b'{""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""yes"", ""highway"": ""crossing"", ""kerb"": ""flush"", ""tactile_paving"": ""no""}'"
37977291,913.2131937,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
37977407,911.6783823,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37977439,913.0833273,"b'{""highway"": ""traffic_signals"", ""traffic_signals:direction"": ""backward""}'"
37977497,913.0271749999999,"b'{""power"": ""tower""}'"
37977499,913.0259909,"b'{""power"": ""tower""}'"
37977501,911.7515384,"b'{""stop"": ""minor""}'"
37977502,913.0248284,"b'{""power"": ""tower""}'"
37977510,913.0098444,"b'{""power"": ""tower""}'"
37977515,913.0081957,"b'{""power"": ""tower""}'"
37977519,913.0066983,"b'{""power"": ""tower""}'"
37977537,911.8764157,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
37977563,911.6293689,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37977570,913.1547457,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
37977680,913.0357918,"b'{""power"": ""pole""}'"
37977717,913.0566989,"b'{""power"": ""tower""}'"
37977718,913.0567128,"b'{""power"": ""portal""}'"
37977733,913.0568069,"b'{""power"": ""tower""}'"
37977734,911.7431894,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37977736,913.0640039,"b'{""power"": ""tower""}'"
37977738,913.067446,"b'{""power"": ""tower""}'"
37977743,913.0706681,"b'{""power"": ""tower""}'"
37977761,913.0841867,"b'{""power"": ""tower""}'"
37977942,913.1240989,"b'{""power"": ""tower""}'"
37977944,913.1216426999999,"b'{""power"": ""tower""}'"
37977948,913.1203192,"b'{""power"": ""tower""}'"
37977952,913.1184752,"b'{""power"": ""tower""}'"
37977957,913.1166915,"b'{""power"": ""tower""}'"
37977961,913.1150004,"b'{""power"": ""tower""}'"
37977965,913.1130974,"b'{""power"": ""tower""}'"
37977970,913.1105591,"b'{""power"": ""tower""}'"
37977976,913.1076903000001,"b'{""power"": ""tower""}'"
37977979,913.1057954,"b'{""power"": ""tower""}'"
37977985,913.1021404,"b'{""power"": ""tower""}'"
37977988,913.0986613,"b'{""power"": ""tower""}'"
37977990,913.0971151,"b'{""power"": ""tower""}'"
37978004,913.0954596,"b'{""power"": ""tower""}'"
37978018,913.093938,"b'{""power"": ""tower""}'"
37978600,911.8634885,"b'{""crossing"": ""uncontrolled"", ""crossing:markings"": ""yes"", ""highway"": ""crossing""}'"
37978739,911.6135727,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37978740,876.826811,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""traffic_sign"": ""US:R1-1""}'"
37978868,911.8238616,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37978974,911.7621234,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37979057,911.706049,"b'{""crossing"": ""unmarked"", ""highway"": ""crossing""}'"
37979058,913.1421764,"b'{""power"": ""tower""}'"
37979550,911.7259499,"b'{""crossing:barrier"": ""half"", ""crossing:bell"": ""yes"", ""crossing:light"": ""yes"", ""railway"": ""level_crossing""}'"
37979636,911.6382692,"b'{""highway"": ""turning_circle"", ""source"": ""Bing"", ""turning_circle"": ""circle""}'"
37979889,913.1672886,"b'{""power"": ""pole""}'"
37979896,913.1668876,"b'{""power"": ""tower""}'"
37979948,913.1566104999999,"b'{""power"": ""tower""}'"
37979951,913.1556651,"b'{""power"": ""tower""}'"
37980089,911.6910273,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37980125,911.641112,"b'{""highway"": ""turning_circle"", ""source"": ""Bing"", ""turning_circle"": ""circle""}'"
37980169,911.7230059999999,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37980194,911.748615,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37980201,911.7477022,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""flush"", ""tactile_paving"": ""yes""}'"
37980224,911.7473015,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37980240,911.7460521,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
37980252,911.7475259,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37980403,877.1658585,"b'{""power"": ""pole""}'"
37980566,911.8254103,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
37980586,911.7425646,"b'{""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""lines"", ""crossing:signals"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37980588,911.7439243,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37980687,911.851134,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37980853,911.7114409,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37981356,911.8247264,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""knuckle""}'"
37981482,911.8450613,"b'{""highway"": ""turning_circle"", ""source"": ""Bing"", ""turning_circle"": ""circle""}'"
37981551,875.763455,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all"", ""traffic_sign"": ""stop""}'"
37981693,911.7301472,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37981735,911.7300941999999,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37981742,911.729878,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37981867,911.723109,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37981896,911.6930212,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37981914,911.6921189,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37981985,911.6908768,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37982024,913.0763628,"b'{""amenity"": ""loading_dock""}'"
37982034,911.6901495,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""knuckle""}'"
37982299,911.8284658,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37982449,911.7049069,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""no""}'"
37982452,911.705725,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37982544,911.766426,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37982576,911.7662228,"b'{""crossing:barrier"": ""no"", ""crossing:bell"": ""yes"", ""crossing:light"": ""yes"", ""railway"": ""level_crossing""}'"
37982642,875.8372259,"b'{""power"": ""pole""}'"
37982727,911.8563231,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
37982876,911.6503438,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
37983001,911.7419088,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""no""}'"
37983002,911.7418796,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37983106,911.8674570000001,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""all""}'"
37983189,911.758553,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37983191,911.761447,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37983402,911.7015957,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""yes"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37983501,911.6864877,"b'{""crossing"": ""unmarked"", ""crossing:island"": ""no"", ""crossing:markings"": ""no"", ""highway"": ""crossing"", ""kerb"": ""lowered"", ""tactile_paving"": ""yes""}'"
37983598,911.7806978,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37983625,911.780778,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37983663,911.780886,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
37984003,911.79623,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37984094,911.7952425,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""backward""}'"
37984137,911.828565,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37984179,911.5963222,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""oval""}'"
37984225,911.728766,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""knuckle""}'"
37984236,911.730542,"b'{""direction"": ""forward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37984243,911.7308038,"b'{""direction"": ""backward"", ""highway"": ""stop"", ""stop"": ""minor""}'"
37984315,911.8443665,"b'{""highway"": ""turning_circle"", ""source"": ""Bing"", ""turning_circle"": ""oval""}'"
37984581,911.709577,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""knuckle""}'"
37984599,875.7561013,"b'{""power"": ""pole""}'"
37984601,875.7566943,"b'{""power"": ""pole""}'"
37984604,875.7568378,"b'{""power"": ""pole""}'"
37984608,875.7560575,"b'{""power"": ""pole""}'"
37984610,875.7573661,"b'{""power"": ""pole""}'"
37984616,875.7575013000001,"b'{""power"": ""pole""}'"
37984619,875.7586213,"b'{""power"": ""pole""}'"
37984622,875.7597013,"b'{""power"": ""pole""}'"
37984625,875.7607083,"b'{""power"": ""pole""}'"
37984627,875.7609623,"b'{""power"": ""pole""}'"
37984631,875.7610243,"b'{""power"": ""pole""}'"
37984634,875.7620165,"b'{""power"": ""pole""}'"
37984642,875.7632614,"b'{""power"": ""pole""}'"
37984645,875.7635371,"b'{""power"": ""pole""}'"
37984659,875.7650856,"b'{""power"": ""tower""}'"
37984662,875.7661998,"b'{""power"": ""pole""}'"
37984667,875.766717,"b'{""power"": ""tower""}'"
37984689,875.773367,"b'{""power"": ""tower""}'"
37984702,875.7773434000001,"b'{""power"": ""tower""}'"
37984725,875.8037002,"b'{""power"": ""tower""}'"
37984735,875.8087048,"b'{""power"": ""pole""}'"
37984742,875.8153666000001,"b'{""power"": ""pole""}'"
37984744,912.9822617,"b'{""power"": ""tower""}'"
37984751,875.8256599,"b'{""power"": ""pole""}'"
37984755,875.8259141999999,"b'{""power"": ""pole""}'"
37984760,875.8349885,"b'{""power"": ""pole""}'"
37984775,875.8415352,"b'{""power"": ""pole""}'"
37984778,875.8436268,"b'{""power"": ""pole""}'"
37984780,875.8446841,"b'{""power"": ""pole""}'"
37984783,875.8486495,"b'{""power"": ""pole""}'"
37984790,875.850306,"b'{""power"": ""pole""}'"
37984801,875.8468536,"b'{""power"": ""pole""}'"
37984813,875.8462721,"b'{""power"": ""tower""}'"
37984819,875.8459299,"b'{""power"": ""tower""}'"
37984824,875.8451411,"b'{""power"": ""tower""}'"
37984829,875.8447255,"b'{""power"": ""tower""}'"
